"WTD","HAND","SoilFertility","SoilSand_content","TreeHeight","MCWD_STD","DrySeasonLength","Long","Lat","SegGeo_number","HAND_CLASS","EVI_anomaly_fit_mean","EVI_anomaly_fit_standardize"
13.2639,13.2639,-0.372361,0.4,35.9506,84.5728,5.25875,-56.9252,13.8283,9,13,-0.352481198627306,0.427343642239795
12.7709,12.7709,0.652547,0.36,37.3899,71.1778,5,-70.9208,27.493,12,13,-0.0401091694770307,1.39650036686625
3.63633,3.63633,-0.607391,0.35,33.5046,20.7541,0,-66.5847,20.1648,21,3,-0.385383268515976,0.325262600049577
8.16659,8.16659,-0.744634,0.42,29.3879,46.6693,2,-71.2552,14.8225,21,9,-0.384236482276417,0.328820586975619
5.98239,5.98239,-0.659985,0.32,31.6254,44.1989,3,-66.2554,22.4951,12,5,-0.561197785947857,-0.22021460647102
5.76004,5.76004,-0.564572,0.36,30.7963,16.5761,0,-67.6432,20.828,21,5,-0.351830251435318,0.429363252799065
13.3311,13.3311,-0.368594,0.38,33.4679,60.1886,4,-58.2631,24.8303,12,13,-0.448454399174106,0.129579873355394
11.599,11.599,0.3886,0.33,35.836,67.7806,5,-68.9234,27.4939,12,11,-0.637153853406584,-0.455873777857301
14.1422,14.1422,-0.333213,0.32,36.0718,79.5522,4.26482,-54.9221,15.4928,9,15,-0.52623660277126,-0.111745016960507
5.63841,5.63841,-0.411852,0.18,19.5036,64.0043,4,-51.2518,13.5154,9,5,-1.18685217612272,-2.16135242594694
9.65353,9.65353,-0.0445089,0.37,35.7529,62.1015,5,-66.9255,27.8259,12,9,-0.605656665483675,-0.358151483177631
18.1365,18.1365,0.511522,0.41,39.2777,50.0867,5,-71.5896,28.1596,12,19,0.268211638572759,2.35308788616672
4.77341,4.77341,-0.086676,0.45,31.962,32.9198,0.982229,-75.5819,17.8273,21,5,-0.411792088210088,0.243327334380564
31.9158,31.9158,-0.288752,0.35,39.1164,57.6889,3.15786,-53.9251,13.8288,9,31,-0.0912740333458125,1.23775769064804
6.65194,6.65194,-0.193396,0.37,32.5447,59.1738,5,-66.5988,28.14,12,7,-0.548080611562263,-0.179517627940394
10.6561,10.6561,-0.138192,0.36,40.0044,67.7417,3.98563,-52.5925,14.8282,9,11,-0.453995455527082,0.112388346826502
7.5699,7.5699,0.256521,0.3,38.2313,80.873,4.09062,-69.9239,25.4932,12,7,-0.848808644758423,-1.11254801625194
6.51924,6.51924,-0.875065,0.52,33.0778,12.4899,0,-72.9237,18.8265,21,7,-0.558793459860154,-0.21275501156929
8.77804,8.77804,-0.555513,0.46,32.6701,52.8261,4.29472,-54.2599,11.831,9,9,-0.439139374835704,0.158480407446679
12.7566,12.7566,-0.300643,0.34,36.2399,78.4162,5.52588,-55.2591,15.495,9,13,-0.50266240676692,-0.0386043755035297
12.2343,12.2343,-0.472385,0.35,38.3286,64.2082,5.44086,-51.2594,20.1621,12,13,-0.2384502449599,0.781132891113832
8.72046,8.72046,-0.476731,0.5,29.2369,43.8729,2.275,-70.923,13.8283,21,9,-0.507404158306584,-0.0533160012648835
12.4301,12.4301,-0.4955,0.36,34.2231,89.2576,5.49,-57.5916,15.1615,9,13,-0.360903035213149,0.401214287498664
15.1777,15.1777,-0.584264,0.52,32.613,38.083,3.13896,-58.2611,12.1659,9,15,-0.496228954153903,-0.0186441252870441
7.6868,7.6868,-0.964701,0.47,36.2795,12.8305,0,-70.9239,18.1599,21,7,-0.50770918727676,-0.0542623756200257
23.7358,23.7358,-0.425903,0.33,35.4472,65.8557,4,-57.9227,22.8264,12,23,-0.239620516150407,0.777502040435549
3.96003,3.96003,-0.597797,0.33,31.9982,18.9248,0,-67.5847,20.5075,21,3,-0.472439808783964,0.0551634120622784
16.9396,16.9396,-0.413289,0.47,31.4594,57.6485,5,-56.257,26.4761,12,17,-0.654917808070661,-0.51098772696946
48.5457,48.5457,-0.630557,0.34,33.665,94.3553,6.05,-64.2572,13.8283,9,49,-0.106709253979654,1.18986880663345
69.2455,69.2455,-0.817656,0.35,31.9869,61.412,4,-64.9239,12.8286,9,69,0.05552752470078,1.69322010049797
5.26514,5.26514,-0.761583,0.32,32.2394,50.8149,2.35266,-64.5881,22.1604,12,5,-0.636726185587959,-0.454546907639587
17.8594,17.8594,-0.526696,0.53,26.0606,52.6537,5,-55.2597,26.4923,12,17,-0.654144892056129,-0.508589699351262
5.28453,5.28453,-0.420228,0.44,31.7973,10.5285,0,-67.9228,19.1573,21,5,-0.351759680109131,0.429582205422723
13.5174,13.5174,0.0913149,0.49,28.6109,66.7752,5,-61.879,29.855,12,13,-0.537974024953891,-0.148161214880086
15.6774,15.6774,-0.373988,0.4,30.6911,77.8879,5.91896,-47.2234,20.1593,12,15,-0.552210058206778,-0.192329533652324
21.2613,21.2613,-0.341966,0.3,34.0366,49.7275,4,-57.9156,23.8399,12,21,-0.536032854076926,-0.142138592386716
7.4187,7.4187,-0.537841,0.42,35.3694,99.9908,7,-58.2584,13.4951,9,7,-0.286814268644806,0.631080023346754
4.71813,4.71813,-0.711676,0.25,32.3327,46.466,3,-63.9182,22.4986,12,5,-0.877695585621029,-1.20217183137724
23.8253,23.8253,-0.830343,0.38,29.9494,61.4643,2.1375,-63.5907,12.162,9,23,-0.396462394272118,0.290888814218768
32.1325,32.1325,-0.4051,0.3,33.6289,60.5527,4,-56.9267,22.4923,12,33,-0.334092393702513,0.484396234301852
11.9061,11.9061,0.0221048,0.31,38.1387,72.5831,4,-68.2569,25.4945,12,11,-0.82013986237004,-1.02360105350968
31.5812,31.5812,-0.355656,0.33,35.0104,60.3861,4,-56.5969,22.4945,12,31,-0.293752715457231,0.609552992245356
52.7554,52.7554,-0.318175,0.4,31.1971,110.237,6,-63.2575,15.1609,9,53,-0.612575903587185,-0.379618917875766
4.38657,4.38657,-0.643227,0.22,31.7374,49.5592,3,-63.9228,21.8275,12,5,-0.961726475128515,-1.46288371990342
9.41053,9.41053,-0.53621,0.43,28.8487,70.1964,5.03466,-49.2793,20.1568,12,9,-0.429707897855103,0.187742244249973
28.0873,28.0873,-0.4225,0.34,37.2996,74.7151,3.92637,-54.592,15.1616,9,29,-0.054443604410454,1.352026749791
41.1898,41.1898,-0.3865,0.39,35.9212,79.135,5,-56.9252,13.4951,9,41,-0.287131335321434,0.630096301140113
4.73426,4.73426,-0.785359,0.36,33.1733,40.2386,2.21216,-65.251,21.8357,12,5,-0.466498015889893,0.0735982525801408
9.39932,9.39932,-0.467816,0.39,33.3691,61.6305,4,-58.9254,24.4929,12,9,-0.351987102201981,0.428876611995508
6.28532,6.28532,0.0807955,0.31,35.0085,62.7357,4,-69.5705,24.161,12,7,-0.91595040683084,-1.32086017016905
3.28623,3.28623,-0.435637,0.46,25.8029,59.1025,5,-65.5888,28.8193,12,3,-0.19998492484823,0.900474317913604
17.0954,17.0954,-0.548332,0.33,34.9811,90.147,5,-57.5911,15.4938,9,17,-0.314918431477058,0.543884833454223
33.6986,33.6986,-0.190173,0.39,30.6388,92.9774,6,-62.5909,14.8282,9,33,-0.765437791629165,-0.853883938140147
24.4705,24.4705,-0.319929,0.36,35.1362,53.994,4,-58.9254,25.1601,12,25,-0.331793083739695,0.491530009110459
32.5622,32.5622,0.16704,0.41,27.706,61.1271,5,-61.5594,28.0878,12,33,-0.950979726624935,-1.4295411584441
11.5966,11.5966,-0.38843,0.48,37.5744,60.9279,3,-55.592,13.8283,9,11,-0.412545326991227,0.240990356796572
88.0868,88.0868,0.19519,0.31,32.0864,56.234,4.11709,-75.9223,24.8267,0,89,-0.844822559431423,-1.10018089935576
22.5332,22.5332,-0.468606,0.36,35.7102,58.7239,6,-50.2582,20.8222,12,23,-0.154874921207001,1.04043135406612
10.2751,10.2751,-0.213673,0.49,24.9068,49.2694,5,-63.6038,29.5209,12,11,-0.674533151113534,-0.571845741906226
6.28832,6.28832,-0.735846,0.33,34.1238,33.7991,2,-65.597,21.8292,12,7,-0.555908015679133,-0.203802713121898
9.02587,9.02587,-0.697895,0.53,29.8817,36.3246,2,-69.2565,14.1616,21,9,-0.492412450526633,-0.00680314783143977
6.27604,6.27604,-0.785477,0.51,32.2984,15.1978,0,-71.5944,18.5017,21,7,-0.495091647475804,-0.0151155493833676
18.972,18.972,-0.167022,0.41,30.7669,82.6482,6,-62.2589,14.8282,9,19,-0.760467496590274,-0.838463239707506
10.384,10.384,-0.438025,0.42,24.05,62.303,4.75,-46.9327,18.7729,12,11,-0.516832164118218,-0.0825670685163855
39.2618,39.2618,-0.814346,0.35,30.9581,66.5527,2.26875,-63.5907,12.4952,9,39,-0.258354017944321,0.719380001504083
6.93419,6.93419,0.188408,0.3,34.6086,62.1098,4,-73.5896,26.4944,12,7,-0.953536759114931,-1.43747453596036
17.8873,17.8873,-0.432531,0.38,34.6681,96.2771,5.50437,-57.925,14.1616,9,17,-0.305472612993665,0.573191165803131
5.82252,5.82252,-0.858349,0.52,26.1699,28.9407,0.058873,-65.9153,15.1592,21,5,-0.498225983954278,-0.0248400541145309
4.32561,4.32561,-0.685331,0.24,31.6945,48.2838,3.43696,-63.5957,22.4891,12,5,-0.899495236361671,-1.2698068183102
19.3343,19.3343,-0.612276,0.36,34.388,66.7637,4,-60.2648,24.4884,12,19,-0.219209574342694,0.840828457857475
25.096,25.096,-0.39749,0.43,35.0387,58.9089,3.15812,-55.9254,13.8283,9,25,-0.36647523106514,0.383926148430698
6.51906,6.51906,-0.394699,0.44,22.4485,62.6477,5,-46.5737,18.8439,12,7,-0.369066577885301,0.375886308233001
25.6742,25.6742,-0.354331,0.42,31.9406,104.833,5.66687,-62.5909,15.4947,9,25,-0.55815026022986,-0.210759438378335
5.68129,5.68129,-0.739642,0.3,32.5046,43.6528,2.62049,-64.2591,22.4879,12,5,-0.704535157252737,-0.664929127384714
4.52451,4.52451,-0.547996,0.36,30.1887,23.6795,0.120135,-66.6079,21.1458,21,5,-0.318752236465343,0.531990177279628
5.69028,5.69028,-0.770992,0.5,32.9409,13.9467,0,-71.9249,18.827,21,5,-0.470636147902191,0.0607593998889449
5.8625,5.8625,-0.800819,0.4,30.7262,59.9323,4,-61.591,24.1611,12,5,-0.360810560121262,0.401501198133418
11.0222,11.0222,-0.427117,0.36,26.4344,65.4551,3.74375,-64.2572,11.1621,9,11,-0.538837402931947,-0.15083990725726
23.6099,23.6099,-0.133787,0.32,26.9087,92.4844,6.92609,-52.611,20.4592,12,23,-1.02666817139606,-1.6643700111618
17.8162,17.8162,-0.0816315,0.46,17.2895,49.6028,5,-48.6479,24.7877,12,17,-1.16344956635122,-2.08874414313892
70.0949,70.0949,-0.659463,0.41,32.9674,106.576,5.64934,-64.2574,15.8278,9,71,-0.117900444965797,1.15514733035306
25.5624,25.5624,-0.449635,0.44,35.4869,60.2,3,-55.9254,13.4951,9,25,-0.317748881774275,0.535103157493253
26.1724,26.1724,-0.605194,0.46,32.1307,84.3051,6,-58.5926,12.83,9,27,-0.464332883985187,0.0803157302968785
58.8126,58.8126,-0.43842,0.46,30.8321,109.013,6.25602,-61.9249,15.8265,9,59,-0.572579390356308,-0.255526854112057
7.66232,7.66232,-0.790617,0.58,32.7536,6.49141,0,-69.2511,18.4931,21,7,-0.36565240140958,0.386479036716112
5.2599,5.2599,-0.762074,0.45,34.5708,9.52312,0,-71.5909,18.8312,21,5,-0.365544013537708,0.38681531789717
4.18657,4.18657,-0.707651,0.45,28.6699,22.687,0,-64.9231,18.4967,21,5,-0.28052120241445,0.650604714697192
6.05544,6.05544,-0.833602,0.52,27.7126,38.2786,0.0357616,-65.5912,17.1607,21,7,-0.50243062115206,-0.0378852439349189
28.1004,28.1004,-0.339271,0.41,34.8013,71.5103,4.825,-56.2587,14.1616,9,29,-0.37959379907794,0.343224846071265
72.0217,72.0217,-0.341346,0.43,31.7334,106.092,6,-61.9241,15.4946,9,73,-0.543630922303835,-0.165712146447592
25.9693,25.9693,-0.520097,0.32,37.8387,51.1249,2.20187,-53.2592,12.8285,9,25,0.0225440677966133,1.59088654922881
8.56508,8.56508,-0.120116,0.35,36.1659,45.4444,1.92889,-70.5897,23.161,12,9,-0.64316322676186,-0.474518291624747
7.91055,7.91055,-0.916044,0.54,32.24,24.888,0,-72.923,18.1618,21,7,-0.606633705461057,-0.361182820096254
5.31818,5.31818,-0.431007,0.3,31.3641,36.0028,1,-69.8799,21.425,21,5,-0.66027606464386,-0.527612104012168
13.9811,13.9811,-0.320428,0.41,33.9503,52.0191,4.02311,-57.9313,25.1579,12,13,-0.494657144234129,-0.0137674717731953
5.40785,5.40785,-0.218316,0.35,34.4593,20.9305,0.0750636,-71.2566,22.1602,21,5,-0.576646391622399,-0.268145018538682
7.28649,7.28649,-0.189931,0.33,19.287,67.0054,5,-50.8821,16.8701,12,7,-0.75731960314233,-0.828696673501877
10.6917,10.6917,-0.558689,0.38,31.1094,55.8977,5.4878,-49.9334,20.4813,12,11,-0.384072782640262,0.329328476890187
9.60386,9.60386,-0.130219,0.36,34.771,98.8347,6.06814,-53.5916,20.1594,12,9,-0.636951164003873,-0.455244919383058
28.9175,28.9175,-0.522311,0.47,33.0755,108.632,6.81812,-58.9236,13.1543,9,29,-0.479348577672257,0.0337284588585822
5.62457,5.62457,-0.507662,0.36,21.7783,85.0463,4.52217,-58.3429,10.6025,9,5,-0.286798035758823,0.631130387044983
11.8715,11.8715,-0.437695,0.4,34.2856,107.155,6,-57.925,14.8282,9,11,-0.365921575637355,0.385643904282346
6.69924,6.69924,-0.715871,0.3,33.4291,57.0234,3.91624,-65.5937,23.1691,12,7,-0.674603498002193,-0.572063998196285
14.9614,14.9614,-0.406413,0.32,36.3349,74.4451,5.95596,-51.5875,20.1546,12,15,-0.420288219137515,0.216967476092287
15.6395,15.6395,-0.273734,0.33,39.0956,58.0833,3.48375,-53.2592,14.1616,9,15,-0.371372535243469,0.368731909401424
19.6261,19.6261,-0.628545,0.42,33.7323,73.5864,4.72401,-57.2567,18.8266,12,19,-0.292340713584187,0.61393382978119
6.47997,6.47997,-0.0885781,0.33,36.0944,55.834,4,-73.2554,25.4922,12,7,-0.757197645289028,-0.828318290475811
15.7867,15.7867,-0.681213,0.38,34.0389,54.537,3.15674,-60.2592,24.1622,12,15,-0.279426310745269,0.65400169498
7.36887,7.36887,0.0539544,0.28,35.6925,68.6234,4.66995,-66.9197,26.8197,12,7,-1.08465948817824,-1.84429224934129
24.2106,24.2106,-0.305219,0.37,39.4736,58.1264,3,-53.9251,13.4944,9,25,-0.0534832119379807,1.35500643662631
17.1549,17.1549,-0.385085,0.4,32.985,104.515,6.60813,-58.2584,14.1616,9,17,-0.454939266449016,0.109460105446323
11.0705,11.0705,-0.597122,0.5,30.5677,42.6655,2,-70.5898,14.1613,21,11,-0.552509967038179,-0.19326002240805
13.7604,13.7604,-0.206385,0.4,36.4567,45.0129,4.82611,-59.5911,26.1604,12,13,-0.470030143594075,0.0626395719131841
4.9132,4.9132,-0.734539,0.36,33.5617,56.265,3.98961,-65.5899,22.826,12,5,-0.421639252168326,0.212775798781854
66.369,66.369,-0.777681,0.33,29.4459,60.3839,4,-64.9241,12.4953,9,67,0.120469429974963,1.89470704021449
16.4097,16.4097,-0.763371,0.36,28.9366,69.7781,3.13379,-59.5947,20.1617,12,17,-0.519643916358298,-0.0912907324080253
5.04928,5.04928,-0.55674,0.27,28.6011,45.9752,3.30378,-62.96,22.1194,12,5,-0.725812220303013,-0.730942748359577
5.47884,5.47884,-0.526042,0.38,33.9519,61.5066,3.56259,-67.9216,23.8313,12,5,-0.288571907963325,0.625626820735611
8.87465,8.87465,-0.471699,0.52,31.0501,45.5118,2,-69.5895,13.1621,21,9,-0.449650011392572,0.12587040031223
36.3774,36.3774,-0.34009,0.3,35.5075,77.3489,4.675,-56.2587,14.4949,9,37,-0.304949201284806,0.574815088337966
12.8146,12.8146,-0.195036,0.36,35.6648,52.9935,5,-59.9258,26.4916,12,13,-0.565457207643087,-0.233429769141574
64.8043,64.8043,-0.67531,0.33,32.5519,61.6982,2.075,-63.5907,13.1617,9,65,0.0355870698683131,1.63135340281199
10.0745,10.0745,-0.155165,0.44,33.9938,7.96359,0,-76.2551,17.1623,21,11,-0.585129140675405,-0.294463358597498
20.8945,20.8945,-0.528642,0.39,26.7387,62.0692,3.35088,-63.9245,11.1621,9,21,-0.527804191353816,-0.116608573471517
7.9594,7.9594,-0.431245,0.36,36.4482,77.9445,5,-62.924,26.4938,12,7,-0.352861646590097,0.426163275026662
20.0801,20.0801,-0.190518,0.42,34.5035,69.4806,5,-63.268,27.8682,12,21,-0.58509317444397,-0.294351770773359
15.0353,15.0353,-0.614323,0.36,25.9375,57.1247,3,-64.2572,11.4954,9,15,-0.534368606029757,-0.136975142923114
55.3282,55.3282,-0.707418,0.41,32.7237,84.1687,5.82578,-64.591,13.8261,9,55,-0.184290152381003,0.949168480190144
8.27535,8.27535,-0.387723,0.34,33.159,38.0507,0.623163,-69.2382,21.509,21,9,-0.5231143266323,-0.102057930301546
6.66947,6.66947,0.0790534,0.31,30.9254,63.5736,4.15183,-67.2755,26.1549,12,7,-0.951358001109887,-1.43071478228566
4.06867,4.06867,-0.507604,0.45,27.8726,62.1235,5,-65.5915,28.4924,12,5,-0.24474401538162,0.761606014958954
17.6448,17.6448,-0.357964,0.51,29.6338,57.2447,5,-56.2595,26.1598,12,17,-0.698355966002973,-0.645757741365446
5.66808,5.66808,-0.65535,0.32,32.4875,74.2276,4.50846,-65.2557,25.4983,12,5,-0.556589533239806,-0.205917170452388
6.10778,6.10778,-0.741303,0.32,30.7557,55.3457,3.47188,-64.9307,23.4835,12,7,-0.619084243723304,-0.399811512027793
38.912,38.912,-0.862097,0.38,30.5775,44.0889,1.24306,-65.5819,15.1593,12,39,-0.283005604447831,0.642896678405094
8.41661,8.41661,-0.400103,0.52,28.8742,44.7498,2.62475,-70.8924,13.5402,21,9,-0.451527161395144,0.120046407193913
5.26533,5.26533,-0.508705,0.42,32.4642,36.9935,0.633783,-67.6029,21.4992,21,5,-0.282320391883226,0.645022599751483
53.5258,53.5258,-0.817162,0.38,33.7012,55.8956,2.74187,-65.2572,13.1617,9,53,-0.0991052373048518,1.21346081618246
14.1924,14.1924,-0.190262,0.42,29.6984,96.9968,6.89924,-62.261,14.1658,9,15,-0.745240068302998,-0.791219046418097
46.1242,46.1242,-0.422275,0.47,34.7412,59.9556,3,-56.2587,13.4951,9,47,-0.568337456669855,-0.242365949248622
3.22963,3.22963,-0.701036,0.47,28.8023,19.9687,0,-64.9217,18.8287,21,3,-0.282451511974434,0.644615790222239
5.55991,5.55991,-0.75221,0.79,31.8253,49.28,3.24617,-64.2825,22.7596,12,5,0.505867897985794,3.09043355244245
21.652,21.652,-0.247477,0.35,33.4971,39.996,5,-58.2553,26.1617,12,21,-0.559959327877394,-0.216372201085293
12.3481,12.3481,-0.499799,0.35,33.5009,116.801,6,-56.5915,16.8272,9,13,-0.410821730136317,0.246337940211853
4.3854,4.3854,-0.779976,0.34,33.362,52.7011,4,-65.258,22.4936,12,5,-0.558933925176897,-0.213190815334014
31.2652,31.2652,-0.823475,0.41,29.2331,64.7878,2.87063,-63.5907,11.8286,9,31,-0.386507770314148,0.321773752208373
19.2944,19.2944,-0.860783,0.45,30.0562,65.1516,2.3097,-64.9187,16.8294,12,19,-0.555657300307394,-0.203024850618814
7.58409,7.58409,-0.753684,0.48,31.4019,37.4113,2,-69.9231,14.4949,21,7,-0.491217456958957,-0.0030955941969208
9.07376,9.07376,-0.506812,0.41,26.3479,68.1854,4.7169,-48.613,19.8385,12,9,-0.397994381593102,0.2861357131866
24.2934,24.2934,-0.408483,0.35,36.6929,84.9343,5,-53.9295,17.1621,9,25,-0.13631161051563,1.09802536284089
13.8878,13.8878,-0.582064,0.35,30.5432,85.0256,5.50193,-59.9216,17.4917,9,13,-0.468519043682968,0.0673278682514155
3.81285,3.81285,-0.690815,0.42,28.5335,14.6279,0,-65.2577,18.8278,21,3,-0.206834377766944,0.879223396778822
9.43226,9.43226,-0.36912,0.42,34.1294,37.8001,0.568921,-68.9223,21.4962,21,9,-0.42696162534707,0.19626275255559
12.94,12.94,0.525667,0.4,37.8253,78.8353,5,-71.2563,26.4931,12,13,0.176430082554299,2.06832899640973
12.569,12.569,-0.294802,0.33,33.8565,85.1309,6,-55.2592,16.1622,9,13,-0.639801380108452,-0.464087920185358
2.99309,2.99309,-0.393447,0.31,31.3674,23.0222,0.138889,-63.257,20.1572,21,3,-0.601506035980721,-0.345273856121318
16.8286,16.8286,-0.32213,0.31,37.375,71.6016,3.775,-53.5923,14.8282,9,17,-0.4459051589994,0.137489074652082
22.025,22.025,-0.6003,0.38,32.4641,94.9423,5.17972,-59.2551,17.1593,9,23,-0.26915607067372,0.685865854699889
20.4673,20.4673,-0.86954,0.44,28.3895,30.546,0.912381,-65.8861,15.507,21,21,-0.572550874677774,-0.255438382165055
10.9659,10.9659,-0.0135004,0.35,38.1908,68.251,4,-67.9228,25.4924,12,11,-0.615847103524665,-0.389768051348538
21.6622,21.6622,-0.412195,0.42,35.1932,60.5327,3.08943,-56.9252,12.4952,9,21,-0.329413513251741,0.498912797980501
7.92519,7.92519,-0.319571,0.34,27.9419,70.7679,5,-64.2572,10.8288,9,7,-0.606067683592769,-0.359426696472033
4.70193,4.70193,-0.273389,0.3,35.3395,13.5675,0,-71.5907,21.4975,21,5,-0.785303020331317,-0.915517241337315
9.70362,9.70362,-0.409992,0.37,34.6608,75.7466,4.73404,-56.9254,14.828,9,9,-0.383882284008901,0.329919512618057
6.06865,6.06865,-0.813167,0.36,32.5061,51.5191,4,-61.2591,23.8247,12,7,-0.499934745337726,-0.0301416094108088
7.19977,7.19977,-0.56945,0.36,27.2482,60.7792,4.34308,-50.5863,19.5,12,7,-0.3726433605885,0.36478908221452
6.61688,6.61688,-0.671127,0.39,32.9259,48.5378,3.96294,-66.2538,23.1608,12,7,-0.308759566762492,0.562993154933657
34.8031,34.8031,-0.352553,0.28,38.166,52.3716,3.17105,-53.2589,13.4952,9,35,-0.113103578819249,1.17002995315288
8.81081,8.81081,-0.467017,0.42,36.9437,79.3964,5,-62.591,26.1542,12,9,-0.286651213423623,0.631585913917446
8.32922,8.32922,-0.721923,0.49,27.8011,53.6172,2.01065,-71.5904,14.8308,21,9,-0.521810662824958,-0.0980132194195427
8.29499,8.29499,-0.368609,0.37,35.135,45.6541,2,-68.5899,21.8283,21,9,-0.398761943364548,0.28375429749331
10.6252,10.6252,-0.67495,0.36,32.4688,55.99,4,-60.9224,24.4947,12,11,-0.413349180393153,0.238496343705165
5.9723,5.9723,-0.219506,0.46,18.3103,43.257,5,-65.6644,29.788,12,5,-0.444350630786394,0.142312110425657
23.2254,23.2254,-0.807605,0.35,31.1531,53.5732,2,-63.2574,12.4952,9,23,-0.386119268583716,0.32297910681583
6.97471,6.97471,-0.808794,0.5,28.5164,45.9834,0.0372671,-65.5867,17.4626,21,7,-0.525059629440214,-0.10809337240836
5.52811,5.52811,-0.884581,0.31,34.0479,55.9684,4,-61.5906,23.4972,12,5,-0.811675974214374,-0.99734123074365
7.12684,7.12684,-0.880112,0.5,28.7529,23.1899,0.233382,-67.2598,14.8293,21,7,-0.576572286333347,-0.267915101540637
5.83736,5.83736,-0.768108,0.58,24.3146,37.2623,1.81428,-68.59,14.1606,21,5,-0.261256779463457,0.710373974767599
4.18637,4.18637,-0.800935,0.34,32.3487,64.1704,4,-64.2605,24.4948,12,5,-0.576959822483612,-0.269117460366065
21.6574,21.6574,-0.835225,0.41,28.4688,28.2796,1.69813,-66.2569,13.8283,9,21,-0.484803332784166,0.0168046881474947
2.79001,2.79001,-0.703358,0.4,29.4908,11.6671,0,-65.2272,19.1285,21,3,-0.200126075518688,0.900036387789606
30.3829,30.3829,-0.517451,0.34,35.1169,113.043,5,-56.2587,17.4944,9,31,-0.0995802105912976,1.2119871773428
2.84687,2.84687,-0.720699,0.28,30.3214,55.9682,3.98731,-63.5849,22.7183,12,3,-0.75154091660682,-0.810767882212107
21.034,21.034,-0.556394,0.31,33.6554,61.6138,3.07507,-57.9238,22.1608,12,21,-0.341026709778924,0.462882019106528
4.78201,4.78201,-0.590061,0.37,32.0395,17.2527,0,-67.2454,20.526,21,5,-0.306366952826828,0.570416412039905
11.1997,11.1997,-0.416154,0.38,36.4813,53.2297,3.525,-53.5923,12.8285,9,11,-0.304007955880289,0.577735370015532
15.3535,15.3535,-0.162193,0.42,30.6134,90.978,6.68441,-61.9245,14.4935,9,15,-0.753909989073179,-0.818118100213842
3.16255,3.16255,-0.333094,0.43,18.6093,74.2156,6.41816,-56.5648,11.5613,9,3,-0.131130278125446,1.11410081985966
23.7148,23.7148,-0.831966,0.37,30.1406,63.1964,2.45625,-63.9241,12.162,9,23,-0.401452618337094,0.275406284546952
7.5308,7.5308,-0.268207,0.4,19.2792,69.1395,5.12183,-45.6579,18.9109,12,7,-0.494599570621626,-0.0135888454926366
4.67907,4.67907,-0.551219,0.3,27.4608,61.3203,4.32392,-50.2592,19.4941,12,5,-0.568328539526046,-0.242338283167536
8.12926,8.12926,-0.382053,0.41,33.799,32.7242,0.782523,-68.5941,21.4921,21,9,-0.388588613650596,0.315317785847049
15.9994,15.9994,-0.179013,0.35,33.3141,78.3106,5,-62.2594,26.8027,12,15,-0.694517182648813,-0.633847639452067
